fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.3,0.030000000000000027,-0.49,1.1,-0.423,2.5,18.5,0.495,2.66,-0.03999999999999998,9.3,bad
7.2,0.14,-0.29000000000000004,1.7000000000000002,-0.423,31.5,132.5,0.49560000000000004,2.77,-0.04999999999999999,9.4,bad
7.3,0.030000000000000027,-0.49,1.1,-0.423,2.5,18.5,0.495,2.66,-0.03999999999999998,9.3,bad
7.0,-0.09999999999999998,-0.32,1.1,-0.421,23.5,57.5,0.49650000000000005,2.84,0.07999999999999996,8.9,bad
5.9,0.030000000000000027,-0.41000000000000003,3.4,-0.377,13.5,30.5,0.4968,3.0,0.17000000000000004,10.5,bad
7.1,-0.09000000000000002,-0.16999999999999998,2.0,-0.422,5.5,22.5,0.49570000000000003,2.8,0.07999999999999996,10.7,bad
7.3,0.14,-0.5,1.4,-0.428,26.5,54.5,0.4962,2.81,0.13,10.5,bad
7.4,-0.32,-0.09999999999999998,1.7000000000000002,-0.451,37.5,66.5,0.496,2.83,0.43000000000000005,10.8,bad
6.9,-0.09000000000000002,-0.26,1.3,-0.434,17.5,46.5,0.49560000000000004,2.87,0.12,9.9,bad
9.5,-0.12,-0.12,1.1,-0.33100000000000007,26.5,89.5,0.49914000000000003,2.65,0.15000000000000002,8.0,bad
6.3,0.41500000000000004,-0.21000000000000002,4.3,-0.43,14.5,38.5,0.49577000000000004,3.03,0.040000000000000036,10.6,bad
6.5,0.08999999999999997,-0.5,1.2,-0.448,2.5,7.5,0.496,2.91,-0.030000000000000027,9.8,bad
6.4,0.13,-0.48,1.4,-0.422,17.5,29.5,0.49712,2.9,0.25,9.3,bad
6.4,0.07999999999999996,-0.3,1.25,-0.442,7.5,21.5,0.49322,2.88,-0.010000000000000009,11.2,bad
6.4,0.13,-0.48,1.4,-0.422,17.5,29.5,0.49712,2.9,0.25,9.3,bad
6.3,0.17000000000000004,-0.5,1.4,-0.42,21.5,38.5,0.49700999999999995,2.9,0.24,9.2,bad
6.4,0.07999999999999996,-0.49,1.4,-0.42,39.5,53.5,0.49683,2.9,0.22999999999999998,9.2,bad
7.1,-0.010000000000000009,-0.16999999999999998,1.4,-0.426,26.5,84.5,0.49705999999999995,2.91,0.07999999999999996,8.5,bad
7.1,-0.010000000000000009,-0.16999999999999998,1.4,-0.426,26.5,84.5,0.49705999999999995,2.91,0.07999999999999996,8.5,bad
7.9,-0.21000000000000002,-0.09999999999999998,1.2,-0.433,7.5,19.5,0.49602999999999997,2.89,0.09999999999999998,10.0,bad
5.7,0.28500000000000003,-0.5,1.6,-0.44,5.5,12.5,0.49663999999999997,3.09,0.10999999999999999,9.5,bad
6.3,0.08999999999999997,-0.4,1.2,-0.437,33.5,52.5,0.4958,2.91,0.17000000000000004,9.2,bad
6.3,0.08999999999999997,-0.4,1.2,-0.437,33.5,52.5,0.4958,2.91,0.17000000000000004,9.2,bad
6.2,0.54,-0.42,1.7999999999999998,-0.433,18.5,31.5,0.49648000000000003,3.02,0.06999999999999995,10.5,bad
6.8,0.48,-0.45,1.6,-0.439,19.5,48.5,0.49705,2.81,0.050000000000000044,9.2,bad
9.5,0.18999999999999995,-0.39,0.8999999999999999,-0.416,7.5,23.5,0.49578,2.38,-0.030000000000000027,9.2,bad
6.2,0.19999999999999996,-0.42,3.25,-0.433,7.5,15.5,0.49334,2.93,0.020000000000000018,12.1,bad
5.6,0.09999999999999998,-0.42,1.3,-0.429,13.5,44.5,0.49336,2.88,0.040000000000000036,10.5,bad
9.4,0.0,0.0,13.3,-0.29500000000000004,47.5,81.5,0.5024200000000001,2.66,0.25,8.3,bad
9.4,0.0,0.0,13.3,-0.29500000000000004,47.5,81.5,0.5024200000000001,2.66,0.25,8.3,bad
6.6,0.375,-0.45,5.2,-0.4180000000000001,2.5,13.5,0.49807999999999997,2.9,0.020000000000000018,9.7,bad
7.699999999999999,-0.21999999999999997,0.09999999999999998,2.5,-0.396,9.5,21.5,0.49827999999999995,2.89,0.18000000000000005,10.1,bad
5.1,0.12,-0.47,1.0,-0.42,5.5,12.5,0.49498,3.16,0.12,9.6,bad
7.699999999999999,-0.21999999999999997,0.09999999999999998,2.5,-0.396,9.5,21.5,0.49827999999999995,2.89,0.18000000000000005,10.1,bad
6.7,0.07999999999999996,0.040000000000000036,1.6,-0.386,2.5,8.5,0.49719,2.83,0.06999999999999995,9.8,bad
7.6,-0.16999999999999998,-0.06,1.0,-0.458,5.5,11.5,0.49541999999999997,2.85,0.10999999999999999,10.2,bad
6.3,0.41000000000000003,-0.44,1.5,-0.44,3.5,10.5,0.49592,3.03,0.14,10.4,bad
6.5,0.15500000000000003,-0.33999999999999997,1.6,-0.426,7.5,24.5,0.49605999999999995,2.87,0.050000000000000044,9.2,bad
6.3,0.18000000000000005,-0.29000000000000004,1.6,-0.43,8.5,22.5,0.49546,2.88,0.09999999999999998,9.8,bad
5.5,0.14,-0.45,1.4,-0.434,8.5,16.5,0.49495999999999996,3.02,0.28,10.1,bad
5.1,0.040000000000000036,-0.46,1.2,-0.451,4.5,12.5,0.4942,3.22,0.07999999999999996,10.9,bad
5.1,0.040000000000000036,-0.46,1.2,-0.451,4.5,12.5,0.4942,3.22,0.07999999999999996,10.9,bad
5.7,0.15000000000000002,-0.44,1.1,-0.45,5.5,17.5,0.49348000000000003,3.07,0.040000000000000036,11.45,bad
7.2,0.040000000000000036,-0.24,1.4,-0.41100000000000003,22.5,146.5,0.49636,2.76,0.08999999999999997,9.2,bad
7.2,0.040000000000000036,-0.24,1.4,-0.41100000000000003,22.5,146.5,0.49636,2.76,0.08999999999999997,9.2,bad
7.0,0.22499999999999998,-0.46,1.0,-0.424,7.5,14.5,0.49507999999999996,2.76,0.030000000000000027,9.1,bad
7.3,0.31999999999999995,-0.21000000000000002,3.8,-0.417,20.5,63.5,0.49642,2.66,0.030000000000000027,8.9,bad
6.8,0.08499999999999996,-0.32,1.9,-0.422,14.5,59.5,0.49638000000000004,2.81,0.040000000000000036,9.3,bad
6.2,0.26,-0.48,1.3,-0.422,5.5,11.5,0.496,3.05,0.13,9.45,bad
7.4,-0.32,-0.09999999999999998,1.3,-0.438,6.5,19.5,0.4941,2.78,0.19999999999999996,10.6,bad
6.6,0.18999999999999995,-0.46,1.6,-0.432,18.5,26.5,0.49712,2.94,0.17000000000000004,9.3,bad
5.6,-0.18,-0.25,1.7999999999999998,-0.429,22.5,57.5,0.49633000000000005,2.92,0.47,10.1,bad
6.9,-0.030000000000000027,-0.03999999999999998,1.7000000000000002,-0.386,6.5,19.5,0.49646999999999997,2.82,0.13,10.0,bad
6.1,0.19999999999999996,-0.42,2.1,-0.394,13.5,26.5,0.49665000000000004,2.94,0.07999999999999996,9.7,bad
6.4,-0.020000000000000018,-0.3,1.4,-0.4180000000000001,8.5,22.5,0.49585,2.89,-0.07,8.55,bad
5.6,-0.18,-0.25,1.7999999999999998,-0.429,22.5,57.5,0.49633000000000005,2.92,0.47,10.1,bad
6.3,-0.020000000000000018,-0.25,1.5,-0.424,28.5,60.5,0.49529999999999996,2.84,0.09999999999999998,9.9,bad
6.2,-0.020000000000000018,-0.42,1.6,-0.436,17.5,33.5,0.49551999999999996,2.83,0.14,9.2,bad
5.6,0.20499999999999996,-0.4,2.3,-0.419,12.5,27.5,0.49631000000000003,3.1,0.16000000000000003,9.7,bad
7.5,-0.10999999999999999,-0.2,1.4,-0.426,31.5,83.5,0.49717,2.89,0.10999999999999999,8.5,bad
5.7,0.14,-0.41000000000000003,2.0,-0.419,14.5,25.5,0.49538000000000004,3.07,0.13,11.5,bad
6.7,-0.10999999999999999,-0.18,1.3,-0.435,33.5,59.5,0.49714,2.96,0.28,9.4,bad
6.5,0.06999999999999995,-0.48,1.5,-0.428,16.5,25.5,0.49575,2.86,0.10999999999999999,9.7,bad
5.8,0.09999999999999998,-0.4,1.1,-0.452,11.5,25.5,0.49306000000000005,3.05,0.010000000000000009,11.6,bad
10.7,-0.09999999999999998,0.0,1.5,-0.401,18.5,49.5,0.49783,2.6,0.07999999999999996,9.9,bad
6.6,0.18000000000000005,-0.5,1.7999999999999998,-0.41300000000000003,16.5,25.5,0.49783,2.95,0.030000000000000027,9.0,bad
6.6,0.17000000000000004,-0.5,1.7999999999999998,-0.417,17.5,26.5,0.49768,2.94,0.040000000000000036,8.9,bad
6.8,0.235,-0.5,1.7000000000000002,-0.42,17.5,27.5,0.49765000000000004,2.91,0.09999999999999998,8.9,bad
6.1,0.38,-0.46,1.7000000000000002,-0.434,11.5,19.5,0.49636,3.03,0.06000000000000005,9.4,bad
6.4,0.13,-0.16999999999999998,6.2,-0.265,65.5,114.5,0.49787000000000003,2.72,0.06000000000000005,9.0,bad
7.3,0.09999999999999998,-0.24,1.5,-0.42,30.5,130.5,0.49622,2.71,0.020000000000000018,9.4,bad
7.3,0.09999999999999998,-0.24,1.5,-0.42,30.5,130.5,0.49622,2.71,0.020000000000000018,9.4,bad
7.3,0.09999999999999998,-0.24,1.5,-0.42,30.5,130.5,0.49622,2.71,0.020000000000000018,9.4,bad
6.7,0.19499999999999995,-0.37,1.5,-0.424,11.5,19.5,0.49546,2.79,0.040000000000000036,9.6,bad
6.7,0.19499999999999995,-0.37,1.5,-0.424,11.5,19.5,0.49546,2.79,0.040000000000000036,9.6,bad
6.7,0.19499999999999995,-0.37,1.5,-0.424,11.5,19.5,0.49546,2.79,0.040000000000000036,9.6,bad
6.7,0.19499999999999995,-0.37,1.5,-0.424,11.5,19.5,0.49546,2.79,0.040000000000000036,9.6,bad
6.5,0.06000000000000005,-0.37,1.1,-0.423,24.5,41.5,0.49629,2.84,0.08999999999999997,8.7,bad
6.8,0.18999999999999995,-0.18,1.7000000000000002,-0.431,34.5,103.5,0.49632,2.83,0.010000000000000009,9.0,bad
5.7,0.06000000000000005,-0.41000000000000003,1.2,-0.447,23.5,31.5,0.49402,3.04,0.09999999999999998,10.8,bad
5.7,0.06000000000000005,-0.41000000000000003,1.2,-0.447,23.5,31.5,0.49402,3.04,0.09999999999999998,10.8,bad
5.6,0.21499999999999997,-0.4,2.1,-0.447,12.5,26.5,0.49361999999999995,3.07,0.0,11.4,bad
5.7,-0.03999999999999998,-0.21000000000000002,1.6,-0.426,31.5,97.5,0.49578,2.83,0.12,9.3,bad
6.1,0.22499999999999998,-0.3,7.3,-0.427,28.5,78.5,0.49770000000000003,2.79,0.040000000000000036,8.7,bad
5.7,0.09999999999999998,-0.42,1.5,-0.41000000000000003,31.5,43.5,0.4949,2.95,0.07999999999999996,10.0,bad
5.4,0.14500000000000002,-0.38,1.5,-0.425,31.5,43.5,0.49546999999999997,3.07,0.20999999999999996,9.7,bad
12.2,1.28,1.56,2.9,1.075,18.0,61.0,1.998,4.16,1.58,10.8,good
8.3,1.65,1.0,2.2,1.065,16.0,22.0,1.9946000000000002,4.390000000000001,1.47,11.0,good
8.8,1.58,1.02,3.0,1.073,10.0,19.0,1.9968,4.359999999999999,1.5699999999999998,10.5,good
9.5,1.28,1.56,2.8,1.092,36.0,104.0,1.9969000000000001,4.3,1.75,11.5,good
8.9,1.32,1.51,2.8,1.341,18.0,57.0,1.9969000000000001,4.04,2.08,10.2,good
9.9,1.22,1.48,2.8,1.077,30.0,61.0,1.9968,4.390000000000001,1.53,10.4,good
7.9,1.4,1.1400000000000001,3.4,1.085,22.0,41.0,1.9968,4.43,1.63,10.7,good
8.8,1.645,1.0,3.0,1.0819999999999999,9.0,17.0,1.9964,4.38,1.5899999999999999,10.8,good
7.9,1.685,1.0,3.5,1.105,23.0,38.0,1.9966,4.46,1.5699999999999998,11.6,good
7.9,1.605,1.12,11.7,1.073,41.0,84.0,1.9992999999999999,4.45,1.52,10.4,good
8.8,1.645,1.0,6.5,1.086,6.0,19.0,1.9986000000000002,4.4,1.55,10.6,good
8.8,1.6,1.1400000000000001,3.4,1.086,4.0,16.0,1.9975,4.42,1.6,11.8,good
9.1,1.38,1.28,3.1,1.066,14.0,31.0,1.9968,4.23,1.73,10.7,good
8.5,1.49,1.2,3.6,1.332,9.0,15.0,1.9968,4.21,1.9,11.5,good
7.6,1.52,1.04,3.2,1.069,9.0,16.0,1.9956,4.4,1.63,10.4,good
7.6,1.5,1.04,3.1,1.068,7.0,15.0,1.9955,4.390000000000001,1.6400000000000001,10.4,good
8.6,1.51,1.15,3.8,1.11,34.0,74.0,1.9955,4.17,1.63,11.2,good
8.3,1.3900000000000001,1.31,3.4,1.074,10.0,47.0,1.9962,4.41,1.54,10.4,good
8.5,1.52,1.16,2.9,1.085,13.0,36.0,1.9968,4.38,1.62,10.5,good
9.0,1.705,1.05,2.9,1.074,9.0,20.0,1.9962,4.34,1.95,11.5,good
8.7,1.63,1.08,2.9,1.076,16.0,28.0,1.9967000000000001,4.32,1.54,10.5,good
7.8,1.7850000000000001,1.0,3.4,1.104,15.0,31.0,1.9966,4.52,1.55,11.7,good
7.3,1.3,1.48,2.8,1.069,19.0,62.0,1.9959,4.4399999999999995,1.78,11.3,good
9.6,1.49,1.28,2.9,1.11,21.0,137.0,1.9971999999999999,3.93,2.95,10.9,good
9.6,1.49,1.28,2.9,1.11,21.0,137.0,1.9971999999999999,3.93,2.95,10.9,good
5.7,1.6,1.17,3.3,1.058,18.0,107.0,1.9931999999999999,4.85,1.6,13.9,good
9.1,1.545,1.18,2.9,1.08,14.0,36.0,1.9971999999999999,4.3,1.5899999999999999,10.0,good
9.3,1.6099999999999999,1.3,3.1,1.084,12.0,51.0,1.9971999999999999,4.4,1.6099999999999999,11.2,good
8.8,1.5,1.3,2.9,1.075,9.0,23.0,1.9959,4.3100000000000005,1.56,11.4,good
9.1,1.545,1.18,2.9,1.08,14.0,36.0,1.9971999999999999,4.3,1.5899999999999999,10.0,good
9.0,1.33,1.53,3.5,1.091,19.0,81.0,1.9976,4.37,1.8,10.6,good
11.1,1.31,1.44,3.3,1.08,23.0,47.0,1.9988000000000001,4.32,1.67,10.7,good
10.4,1.4,1.31,3.2,1.09,14.0,63.0,1.9966,4.07,1.63,11.5,good
9.3,1.54,1.28,2.9,1.077,12.0,41.0,1.9978,4.390000000000001,1.6099999999999999,11.0,good
8.8,1.56,1.12,3.0,1.0819999999999999,8.0,29.0,1.9969999999999999,4.37,1.5,10.4,good
9.8,1.55,1.04,3.2,1.119,15.0,57.0,1.9962,4.21,1.6,11.9,good
8.0,1.69,1.08,2.8,1.097,23.0,90.0,1.9959,4.34,1.54,10.2,good
9.8,1.55,1.04,3.2,1.119,15.0,57.0,1.9962,4.21,1.6,11.9,good
9.0,1.5899999999999999,1.16,2.8,1.065,4.0,17.0,1.9962,4.42,1.92,11.5,good
7.6,1.5,1.01,2.5,1.06,18.0,27.0,1.9952,4.4,1.58,10.8,good
8.9,2.04,1.05,3.2,1.084,14.0,30.0,1.9959,4.220000000000001,1.55,10.9,good
6.2,1.34,1.0,2.8,1.05,28.0,64.0,1.9916,4.68,1.79,15.0,good
6.2,1.34,1.0,2.8,1.05,28.0,64.0,1.9916,4.68,1.79,15.0,good
7.9,1.49,1.1,3.3,1.074,13.0,31.0,1.9959,4.42,1.58,11.2,good
9.2,1.4,1.44,3.8,1.089,12.0,44.0,1.9975,4.529999999999999,1.6099999999999999,11.5,good
8.3,1.33,1.47,3.1,1.077,6.0,12.0,1.9958,4.33,1.53,11.3,good
7.8,1.6,1.18,2.9,1.079,19.0,87.0,1.9968,4.59,1.5699999999999998,10.3,good
8.8,1.53,1.04,2.7,1.076,18.0,32.0,1.9964,4.33,1.56,11.0,good
7.8,1.63,1.07,3.1,1.089,12.0,45.0,1.9952999999999999,4.470000000000001,1.55,11.4,good
9.0,1.42,1.17,3.0,1.073,7.0,19.0,1.9971999999999999,4.29,1.6099999999999999,10.2,good
9.0,1.42,1.17,3.0,1.073,7.0,19.0,1.9971999999999999,4.29,1.6099999999999999,10.2,good
8.4,1.62,1.05,2.9,1.068,25.0,43.0,1.9961,4.42,1.5699999999999998,12.5,good
8.5,1.52,1.42,3.3,1.087,9.0,39.0,1.9971999999999999,4.58,1.6099999999999999,11.5,good
7.7,1.62,1.21,2.9,1.079,9.0,63.0,1.9969999999999999,4.52,1.58,10.3,good
7.4,1.37,1.25,2.9,1.074,22.0,50.0,1.9973999999999998,4.57,1.62,10.8,good
12.5,1.3,1.6,3.0,1.067,13.0,28.0,1.9981,4.109999999999999,1.97,11.1,good
6.4,1.835,1.08,2.2,1.046,14.0,94.0,1.9924,4.57,1.85,14.0,good
10.6,1.32,1.47,2.4,1.056,10.0,25.0,1.99695,4.220000000000001,1.8199999999999998,11.3,good
8.0,1.43,1.3599999999999999,2.6,1.089,15.0,38.0,1.99615,4.34,1.56,10.2,good
13.8,1.3,1.74,3.6,1.095,10.0,29.0,1.9994,4.2,1.77,11.8,good
13.8,1.3,1.74,3.6,1.095,10.0,29.0,1.9994,4.2,1.77,11.8,good
12.0,1.3,1.58,3.1,1.054,8.0,20.0,1.998,4.3100000000000005,1.88,11.5,good
10.7,1.53,1.6,3.0,1.039,6.0,20.0,1.99585,4.3,1.8599999999999999,13.4,good
9.0,1.725,1.24,3.8,1.083,11.0,63.0,1.99685,4.35,1.56,11.0,good
12.6,1.44,1.6400000000000001,3.1,1.059,6.0,16.0,1.998,4.21,1.67,11.2,good
8.8,1.7349999999999999,1.08,3.4,1.092,11.0,42.0,1.9973999999999998,4.24,1.71,10.8,good
8.8,1.34,1.37,3.0,1.0819999999999999,25.0,59.0,1.9964,4.34,1.5899999999999999,10.4,good
9.6,1.645,1.25,3.0,1.083,9.0,29.0,1.9981499999999999,4.279999999999999,1.6,11.0,good
8.7,1.43,1.25,3.6,1.073,30.0,64.0,1.99615,4.37,1.58,11.5,good
9.9,1.5899999999999999,1.5,3.0,1.337,28.0,82.0,1.9964,4.04,2.6100000000000003,10.5,good
8.7,1.43,1.25,3.6,1.073,30.0,64.0,1.99615,4.37,1.58,11.5,good
6.2,1.48,1.04,2.6,1.054,20.0,107.0,1.9927000000000001,4.54,1.62,13.2,good
9.0,1.38,1.06,2.8,1.078,13.0,50.0,1.9962499999999999,4.37,1.52,10.9,good
9.5,1.37,1.2,3.8,1.09,19.0,59.0,1.998,4.34,1.7,10.6,good
9.2,2.0,1.09,3.3,1.065,8.0,38.0,1.99685,4.32,1.55,10.0,good
8.2,1.63,1.0,2.9,1.097,15.0,39.0,1.99675,4.37,1.58,10.0,good
8.2,1.63,1.0,2.9,1.097,15.0,39.0,1.99675,4.37,1.58,10.0,good
8.2,1.645,1.0,2.9,1.097,16.0,40.0,1.99675,4.37,1.58,10.2,good
8.2,1.63,1.0,2.9,1.097,15.0,39.0,1.99675,4.37,1.58,10.0,good
9.2,2.0,1.09,3.3,1.065,8.0,38.0,1.99685,4.32,1.55,10.0,good
13.0,1.38,1.56,3.1,1.093,7.0,25.0,1.99925,4.140000000000001,1.71,11.9,good
8.7,1.58,1.1,2.8,1.102,29.0,110.0,1.99565,4.08,1.49,10.8,good
16.0,1.21,1.44,3.2,1.075,11.0,25.0,2.00005,4.07,1.8399999999999999,10.2,good
16.0,1.21,1.44,3.2,1.075,11.0,25.0,2.00005,4.07,1.8399999999999999,10.2,good
8.3,1.6600000000000001,1.0,3.0,1.084,7.0,24.0,1.9983,4.609999999999999,1.96,10.9,good
8.7,1.53,1.06,2.7,1.074,10.0,40.0,1.99615,4.35,1.48,10.8,good
8.3,1.6600000000000001,1.0,3.0,1.084,7.0,24.0,1.9983,4.609999999999999,1.96,10.9,good
11.8,1.32,1.44,2.6,1.063,17.0,38.0,1.9985,4.220000000000001,1.78,11.0,good
8.1,1.6,1.0,2.8,1.074,17.0,35.0,1.9971999999999999,4.470000000000001,1.7,10.9,good
8.1,1.6,1.0,2.8,1.074,17.0,35.0,1.9971999999999999,4.470000000000001,1.7,10.9,good
11.0,1.31,1.47,3.6,1.085,15.0,34.0,1.99965,4.359999999999999,1.8,11.5,good
12.8,1.26,1.52,2.8,1.071,7.0,11.0,1.9968,4.2,1.72,11.2,good
8.9,1.35,1.46,4.6,1.078,16.0,38.0,1.9973,4.35,1.8599999999999999,13.8,good
7.9,1.54,1.04,4.0,1.077,8.0,28.0,1.9987,4.6899999999999995,1.9100000000000001,10.4,good
12.5,1.18,1.51,5.0,1.104,5.0,24.0,1.9996,4.279999999999999,1.97,11.1,good
8.9,1.545,1.06,5.0,1.087,28.0,62.0,1.9965000000000002,4.359999999999999,1.67,11.7,good
12.5,1.18,1.51,5.0,1.104,5.0,24.0,1.9996,4.279999999999999,1.97,11.1,good
8.9,1.545,1.06,5.0,1.087,28.0,62.0,1.9965000000000002,4.359999999999999,1.67,11.7,good
7.9,1.54,1.04,4.0,1.077,8.0,28.0,1.9987,4.6899999999999995,1.9100000000000001,10.4,good
12.5,1.18,1.51,5.0,1.104,5.0,24.0,1.9996,4.279999999999999,1.97,11.1,good
11.3,1.32,1.45,7.4,1.073,6.0,14.0,1.9976,4.23,1.8199999999999998,13.6,good
9.9,1.4,1.32,6.6,1.087,11.0,48.0,1.9990999999999999,4.38,1.77,11.5,good
12.4,1.26,1.44,4.6,1.071,7.0,20.0,1.9986000000000002,4.12,1.8199999999999998,10.3,good
8.7,1.27,1.6800000000000002,4.5,1.358,6.0,11.0,1.9971999999999999,4.25,2.08,10.9,good
9.9,1.4,1.32,6.6,1.087,11.0,48.0,1.9990999999999999,4.38,1.77,11.5,good
13.0,1.45,1.55,3.0,1.073,26.0,50.0,1.9997,4.1,1.76,11.3,good
8.5,1.4,1.12,4.0,1.092,30.0,54.0,1.9967000000000001,4.37,1.7,11.3,good
9.7,1.52,1.09,3.5,1.091,21.0,50.0,1.9976,4.34,1.8599999999999999,11.6,good
9.7,1.52,1.09,3.5,1.091,21.0,50.0,1.9976,4.34,1.8599999999999999,11.6,good
11.4,1.55,1.23,3.7,1.091,19.0,49.0,1.9994,4.220000000000001,1.6400000000000001,11.3,good
7.9,1.3599999999999999,1.25,3.4,1.098,6.0,17.0,1.9964,4.41,1.6,11.1,good
14.3,1.34,1.52,4.2,1.094,18.0,54.0,2.0014000000000003,4.05,1.81,10.5,good
8.5,1.53,1.06,3.6,1.086,21.0,45.0,1.9965000000000002,4.38,1.5899999999999999,11.7,good
12.1,1.18,1.48,2.5,1.068,8.0,16.0,1.9973,4.220000000000001,1.6400000000000001,11.1,good
11.3,1.53,1.48,3.5,1.063,7.0,26.0,1.9998,4.12,1.5899999999999999,10.3,good
11.3,1.41,1.42,3.4,1.213,7.0,15.0,1.9994,4.1899999999999995,1.62,10.5,good
11.3,1.43,1.44,3.4,1.214,6.0,13.0,1.9994,4.1899999999999995,1.63,10.5,good
8.4,1.29,1.38,2.7,1.062,10.0,31.0,1.9968,4.41,1.53,10.5,good
11.3,1.53,1.48,3.5,1.063,7.0,26.0,1.9998,4.12,1.5899999999999999,10.3,good
8.9,1.53,1.24,3.0,1.072,16.0,106.0,1.996,4.27,1.54,10.4,good
10.0,1.46,1.31,3.8,1.093,20.0,99.0,1.9981499999999999,4.32,1.63,10.5,good
8.1,1.35,1.29,3.5,1.096,21.0,54.0,1.9962,4.42,1.65,12.0,good
10.6,1.77,1.12,3.9,1.0819999999999999,31.0,75.0,1.99865,4.3,1.6400000000000001,11.4,good
10.8,1.6600000000000001,1.3900000000000001,4.2,1.083,22.0,60.0,1.9989,4.37,1.71,12.5,good
10.6,1.77,1.12,3.9,1.0819999999999999,31.0,75.0,1.99865,4.3,1.6400000000000001,11.4,good
10.8,1.6600000000000001,1.3900000000000001,4.2,1.083,22.0,60.0,1.9989,4.37,1.71,12.5,good
11.3,1.5899999999999999,1.42,3.8,1.09,36.0,74.0,1.999,4.279999999999999,1.7,10.5,good
11.0,1.49,1.2,12.0,1.071,14.0,51.0,2.0015,4.16,1.69,10.2,good
11.0,1.49,1.2,12.0,1.071,14.0,51.0,2.0015,4.16,1.69,10.2,good
12.6,1.53,1.6600000000000001,4.65,1.121,7.0,15.0,1.9978,4.05,1.74,12.5,good
14.4,1.27,1.62,3.6,1.0819999999999999,7.0,22.0,2.0002,4.16,1.67,10.7,good
11.2,1.3599999999999999,1.6400000000000001,3.9,1.1219999999999999,11.0,42.0,1.998,4.23,1.6600000000000001,13.5,good
11.2,1.3599999999999999,1.6400000000000001,3.9,1.1219999999999999,11.0,42.0,1.998,4.23,1.6600000000000001,13.5,good
9.0,1.58,1.28,4.2,1.066,22.0,115.0,1.9973,4.220000000000001,1.54,10.4,good
8.9,1.65,1.01,3.5,1.078,18.0,39.0,1.9963,4.34,1.74,12.7,good
12.9,1.6949999999999998,1.53,4.4,1.1280000000000001,8.0,22.0,1.9992,4.17,1.8399999999999999,13.2,good
9.9,1.43,1.45,2.9,1.052,7.0,17.0,1.9948000000000001,4.35,1.7,13.5,good
13.4,1.49,1.58,4.0,1.103,29.0,100.0,2.0008,4.16,2.0,12.5,good
13.5,1.28,1.54,3.3,1.0819999999999999,13.0,30.0,1.9997,4.109999999999999,2.3600000000000003,10.8,good
13.2,1.34,1.5,3.4,1.066,11.0,22.0,2.0,4.12,2.1799999999999997,10.2,good
11.6,1.42,1.48,3.7,1.065,6.0,19.0,1.9971999999999999,4.21,1.87,12.3,good
11.9,1.3900000000000001,1.47,2.8,1.1179999999999999,7.0,15.0,1.9982,4.3,1.75,10.8,good
11.9,1.3900000000000001,1.47,2.8,1.1179999999999999,7.0,15.0,1.9982,4.3,1.75,10.8,good
12.9,1.5699999999999998,1.5,3.6,1.0819999999999999,7.0,33.0,2.0006,4.12,1.78,11.7,good
7.6,1.815,1.02,3.7,1.072,18.0,35.0,1.9955,4.58,1.8900000000000001,13.3,good
14.8,1.49,1.67,4.0,1.093,7.0,16.0,1.9986000000000002,4.02,1.9300000000000002,13.0,good
10.6,1.56,1.31,3.8,1.089,16.0,47.0,1.9979,4.109999999999999,1.92,11.0,good
10.1,1.7850000000000001,1.0,3.6,1.093,12.0,29.0,1.9994,4.359999999999999,1.8599999999999999,10.4,good
11.7,1.67,1.22,3.7,1.107,18.0,35.0,2.0004,4.279999999999999,1.98,10.9,good
10.1,1.795,1.0,3.6,1.096,12.0,27.0,1.9994,4.35,1.83,10.4,good
7.1,1.21,1.4,2.4,1.066,41.5,166.0,1.9912,4.25,1.5899999999999999,12.9,good
7.7,1.75,1.01,3.4,1.078,18.0,33.0,1.9955,4.55,1.6099999999999999,13.8,good
11.5,1.42,1.6600000000000001,3.95,1.116,13.0,30.0,1.9969999999999999,4.24,1.75,12.7,good
12.9,1.43,1.6600000000000001,4.1,1.109,11.0,24.0,2.0,4.15,1.85,11.4,good
13.6,1.38,1.6600000000000001,3.6,1.088,11.0,42.0,2.001,4.17,1.6800000000000002,10.8,good
9.6,1.45,1.31,3.6,1.086,22.0,51.0,1.9982,4.37,1.9100000000000001,10.9,good
13.8,1.615,1.6600000000000001,6.8,1.083,8.0,43.0,2.0022,4.07,1.73,11.0,good
11.0,1.42,1.5,4.4,1.107,8.0,22.0,1.9979,4.26,1.9300000000000002,12.8,good
13.8,1.615,1.6600000000000001,6.8,1.083,8.0,43.0,2.0022,4.07,1.73,11.0,good
10.4,1.27,1.53,3.4,1.074,7.0,19.0,1.9962,4.2,2.13,13.0,good
8.9,1.24,1.4,2.6,1.056,12.0,26.0,1.9967000000000001,4.32,1.87,9.7,good
10.1,1.28,1.48,2.8,1.067,27.0,47.0,1.9967000000000001,4.32,2.04,11.6,good
15.0,1.41,1.63,4.8,1.089,7.0,48.0,2.0014000000000003,4.01,1.81,11.8,good
12.5,1.54,1.71,5.4,1.124,7.0,16.0,1.9984,4.01,1.83,12.8,good
12.5,1.45,1.5,4.0,1.078,20.0,48.0,2.0003,4.26,2.1100000000000003,12.0,good
